,track_id,artist_id,artist_name,artist_popularity,artist_followers,artist_genres,instrumentalness,duration_ms,time_signature,acousticness,speechiness,energy,loudness,tempo,key,valence,danceability,liveness
109,5RdMiRPAp2cZfeZiNLG7Go,6dJeKm76NjfXBNTpHmOhfO,Selena Gomez & The Scene,68,3222689,"dance pop,pop,post-teen pop,viral pop",0.0,189773,4,0.0207,0.132,0.896,-3.183,136.06,6,0.543,0.571,0.145
110,1Tfix64VDRzgF4jLApxgsy,6dJeKm76NjfXBNTpHmOhfO,Selena Gomez & The Scene,68,3222689,"dance pop,pop,post-teen pop,viral pop",0.0,185880,4,0.00252,0.0772,0.703,-4.086,127.939,0,0.511,0.526,0.648
111,4nVBt6MZDDP6tRVdQTgxJg,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,245493,4,0.225,0.0477,0.663,-5.802,121.07,3,0.286,0.6,0.119
112,5O2P9iiztwhomNh8xkR9lJ,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,226600,4,0.859,0.0353,0.52,-7.747,120.001,8,0.37,0.672,0.115
113,72C7aUQECOhNtnD0AC36ua,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,201693,4,0.135,0.055,0.754,-6.031,147.89,0,0.336,0.512,0.0881
114,0HMjXBAZmSYOTTi33WpMso,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,187427,4,0.0352,0.0493,0.699,-4.421,86.704,11,0.802,0.655,0.064
115,2Bs4jQEGMycglOfWPBqrVG,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,228133,4,0.00433,0.0347,0.768,-5.948,77.217,10,0.545,0.536,0.114
116,5T7ZFtCcOgkpjxcuaeZbw0,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,200107,4,0.0227,0.0465,0.877,-2.986,118.491,1,0.486,0.652,0.0789
117,0iSWAT0EL8TwmzcgBjKMh6,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,200533,4,0.149,0.0461,0.869,-4.345,123.964,0,0.882,0.678,0.0593
118,1ZWLWVqeEMWMKTlteS0yLH,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,196933,4,0.0928,0.0332,0.657,-4.787,133.188,1,0.361,0.546,0.119
119,608R6FvRtAqf2dvgKMzebP,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.000109,179013,4,0.779,0.0256,0.443,-7.638,106.038,5,0.463,0.714,0.144
120,0HMjXBAZmSYOTTi33WpMso,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,187427,4,0.0352,0.0493,0.699,-4.421,86.704,11,0.802,0.655,0.064
121,2Xcvt8NRLw0xbB3ClfW8MI,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,175013,4,9.17e-05,0.0449,0.902,-5.143,145.914,4,0.96,0.556,0.0888
122,1ZycJRpLOazlLcoFGxGROO,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,202640,4,0.0829,0.0486,0.447,-6.586,114.578,8,0.501,0.687,0.0878
123,4hJfmMjy3wFIOknfYwhouY,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,241533,4,0.114,0.057,0.818,-4.243,123.456,5,0.527,0.627,0.0504
124,5omYVLodGmaxnhua99xIE8,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,209040,4,0.227,0.0309,0.527,-4.905,141.839,3,0.506,0.586,0.0963
125,2Bs4jQEGMycglOfWPBqrVG,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,228133,4,0.00433,0.0347,0.768,-5.948,77.217,10,0.545,0.536,0.114
126,7GtGeeChOx4NS77bqK8SUx,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,196053,4,0.00229,0.036,0.831,-4.174,115.067,2,0.299,0.524,0.171
127,6HFywc5eQYRRYHYTatCb5Y,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,229040,4,0.0014,0.0326,0.862,-3.715,122.994,4,0.647,0.565,0.105
128,3JjnGLK8IxkNLvo8Lb3KOM,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,248360,4,0.22,0.0313,0.582,-7.76,124.038,6,0.221,0.681,0.119
129,5UgsZiYk1lkEobuPHmRtWm,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,201853,4,0.0424,0.0414,0.895,-3.745,168.941,9,0.495,0.508,0.198
130,0L5gFNrzHyh4OhMwEz6DGS,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",1.29e-06,210893,4,0.23,0.0479,0.773,-4.848,128.001,6,0.379,0.515,0.0938
131,5T7ZFtCcOgkpjxcuaeZbw0,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,200107,4,0.0227,0.0465,0.877,-2.986,118.491,1,0.486,0.652,0.0789
132,4nVBt6MZDDP6tRVdQTgxJg,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,245493,4,0.225,0.0477,0.663,-5.802,121.07,3,0.286,0.6,0.119
133,6twW4ma6w0mOeejejPK0nY,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,84,11489871,"boy band,dance pop,pop,post-teen pop,talent show",0.0,184667,4,0.0604,0.0614,0.868,-4.319,171.96,2,0.755,0.549,0.137
134,7BbyWKteSctTKe696qf7fw,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,63,1293971,"boy band,dance pop,pop,post-teen pop",6.87e-06,201813,4,0.0163,0.0651,0.919,-4.088,107.06,11,0.81,0.622,0.523
135,5hbytEkl5hUB5iRb0cCtZi,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,63,1293971,"boy band,dance pop,pop,post-teen pop",0.0,153347,4,0.000628,0.0679,0.685,-3.873,137.035,7,0.712,0.598,0.149
136,5MTQbjkMmE6WsDQ8JlyEVo,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,63,1293971,"boy band,dance pop,pop,post-teen pop",0.0,197507,4,0.000856,0.13,0.877,-3.54,177.708,2,0.765,0.466,0.23
137,6YnauKvhKMFOX63RwmiCwH,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,63,1293971,"boy band,dance pop,pop,post-teen pop",0.0,249693,4,0.0269,0.0337,0.767,-3.685,136.047,2,0.506,0.393,0.27
138,1UMMVtE8gb1Bxx1sf60C0m,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,63,1293971,"boy band,dance pop,pop,post-teen pop",0.0,164400,4,0.00349,0.161,0.892,-3.54,149.194,11,0.791,0.476,0.429
139,22W4OIT7GXSUtZH3jOvFJb,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,63,1293971,"boy band,dance pop,pop,post-teen pop",0.0,193560,4,0.0207,0.037,0.842,-4.843,122.038,11,0.327,0.576,0.297
140,3JG2VnwaVmVLf8BUGw7QlK,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,63,1293971,"boy band,dance pop,pop,post-teen pop",0.0,194600,4,0.0073,0.0666,0.897,-4.069,144.868,4,0.367,0.363,0.35
141,6le4IgtphcTvRawgHYhZmU,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,63,1293971,"boy band,dance pop,pop,post-teen pop",0.0,179907,4,0.0385,0.106,0.624,-5.935,92.004,0,0.782,0.719,0.263
142,2BYIjKvzWZTdHjPFhGCt0j,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,63,1293971,"boy band,dance pop,pop,post-teen pop",0.0,215000,4,0.0163,0.046,0.662,-6.688,119.883,3,0.203,0.481,0.101
143,5Tvdkj0uoHAhylP5UoABPP,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,63,1293971,"boy band,dance pop,pop,post-teen pop",0.0,169333,4,0.00278,0.0566,0.833,-3.956,86.977,2,0.595,0.493,0.0716
144,2bLRFoBQvmGLVhvJypnC5c,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,63,1293971,"boy band,dance pop,pop,post-teen pop",0.0,223533,4,0.00736,0.0417,0.841,-4.559,145.013,0,0.483,0.499,0.421
145,2HcDTbtxYUhFVp3DLRmMu9,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,63,1293971,"boy band,dance pop,pop,post-teen pop",0.0,203200,4,0.117,0.0548,0.858,-3.35,81.079,2,0.555,0.409,0.226
146,0kThmY7A0ynir2qLWFFhrY,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,77,2963350,"dance pop,pop,post-teen pop",1.17e-06,223814,4,0.00793,0.0347,0.602,-7.06,124.025,11,0.682,0.721,0.124
147,5BpmwiKR6ns1EtfCQRpNUc,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,77,2963350,"dance pop,pop,post-teen pop",9.46e-06,258025,3,0.706,0.0301,0.313,-9.807,92.798,3,0.213,0.3,0.302
148,7xQxjMokrYnY8n9w19FZqr,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,77,2963350,"dance pop,pop,post-teen pop",0.0,203095,4,0.000941,0.037,0.73,-4.302,123.589,5,0.314,0.536,0.133
149,3BK5t8Z6AkaeUTdFjehHqy,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,77,2963350,"dance pop,pop,post-teen pop",0.0,160592,4,0.192,0.0383,0.211,-8.324,87.068,9,0.609,0.825,0.11
150,0kThmY7A0ynir2qLWFFhrY,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,77,2963350,"dance pop,pop,post-teen pop",1.17e-06,223814,4,0.00793,0.0347,0.602,-7.06,124.025,11,0.682,0.721,0.124
151,4IOl3FjbQ5gOysdEXhJlV2,6sa3Tk9jumQUIv9VBbH2x4,Julian Bunetta,40,537,,0.655,196534,1,0.991,0.0401,0.0528,-16.728,83.739,3,0.12,0.237,0.102
152,6HTDbFiF3c6QFRKkB6DcR4,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,77,2963350,"dance pop,pop,post-teen pop",0.0,221598,4,0.86,0.0399,0.187,-7.454,143.502,0,0.382,0.485,0.181
153,2DXy7bUp7RQhuatiFi0HAX,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,77,2963350,"dance pop,pop,post-teen pop",0.0,182883,4,0.0208,0.0295,0.707,-6.563,96.032,0,0.269,0.561,0.185
154,7xQxjMokrYnY8n9w19FZqr,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,77,2963350,"dance pop,pop,post-teen pop",0.0,203095,4,0.000941,0.037,0.73,-4.302,123.589,5,0.314,0.536,0.133
155,42Vg8q8cGfzGFn5BoVfVyF,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,77,2963350,"dance pop,pop,post-teen pop",0.0,163593,4,0.259,0.0693,0.552,-7.422,124.064,11,0.512,0.609,0.21
156,3GInDh3WMfEmAIQcopehGS,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,77,2963350,"dance pop,pop,post-teen pop",0.0,217932,4,0.59,0.0367,0.386,-11.168,78.094,0,0.324,0.433,0.0932
157,3AY6H68WNMDzWw9JhPW4Jv,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,77,2963350,"dance pop,pop,post-teen pop",0.0,204295,4,0.938,0.0341,0.192,-11.896,128.043,6,0.615,0.575,0.107
158,5Ohxk2dO5COHF1krpoPigN,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",0.0,340707,4,0.0275,0.0313,0.595,-4.63,119.972,5,0.222,0.516,0.109
159,5kRPPEWFJIMox5qIkQkiz5,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",0.0,224867,4,0.746,0.0276,0.262,-8.541,104.085,7,0.228,0.427,0.068
160,33SNO8AaciGbNaQFkxvPrW,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",0.0,176387,4,0.00064,0.0561,0.93,-2.631,147.124,2,0.491,0.375,0.318
161,4B1rpPmQXwj78wk6aIGwwU,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",1.86e-06,229813,4,0.234,0.0268,0.407,-7.095,69.387,6,0.456,0.386,0.0999
162,4u9Y4Z9i9VaAbBK7rW1Rha,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",0.00025,227200,4,0.747,0.0247,0.383,-6.528,104.252,2,0.339,0.537,0.356
163,33bURv895AN4FkBvgFo2dx,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",0.0038,278800,4,0.0169,0.0335,0.647,-4.68,136.022,3,0.379,0.624,0.221
164,5LABCxgmP7DATATIJXOh6n,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",3.13e-06,253387,5,0.2,0.0309,0.537,-6.761,127.964,10,0.383,0.389,0.125
165,3Dwq1oiOFys6Sxr5SslmXw,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",1.54e-06,189613,4,0.000569,0.0268,0.673,-4.017,121.986,4,0.458,0.624,0.104
166,4u9Y4Z9i9VaAbBK7rW1Rha,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",0.00025,227200,4,0.747,0.0247,0.383,-6.528,104.252,2,0.339,0.537,0.356
167,5Ohxk2dO5COHF1krpoPigN,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",0.0,340707,4,0.0275,0.0313,0.595,-4.63,119.972,5,0.222,0.516,0.109
168,3Dwq1oiOFys6Sxr5SslmXw,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",1.54e-06,189613,4,0.000569,0.0268,0.673,-4.017,121.986,4,0.458,0.624,0.104
169,4B1rpPmQXwj78wk6aIGwwU,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",1.86e-06,229813,4,0.234,0.0268,0.407,-7.095,69.387,6,0.456,0.386,0.0999
170,5kRPPEWFJIMox5qIkQkiz5,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",0.0,224867,4,0.746,0.0276,0.262,-8.541,104.085,7,0.228,0.427,0.068
171,5Lbsc65org0b85kNsPkluY,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",0.0,291080,4,0.287,0.0397,0.842,-4.113,114.036,5,0.348,0.554,0.106
172,33SNO8AaciGbNaQFkxvPrW,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",0.0,176387,4,0.00064,0.0561,0.93,-2.631,147.124,2,0.491,0.375,0.318
173,5LABCxgmP7DATATIJXOh6n,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",3.13e-06,253387,5,0.2,0.0309,0.537,-6.761,127.964,10,0.383,0.389,0.125
174,33bURv895AN4FkBvgFo2dx,6KImCVD70vtIoJWnq6nGn3,Harry Styles,76,3510188,"dance pop,pop,post-teen pop",0.0038,278800,4,0.0169,0.0335,0.647,-4.68,136.022,3,0.379,0.624,0.221
175,1wsLHgXJ4SKIfd5ePSX1hD,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,85,1412764,"dance pop,edm,pop,tropical house",0.0,193377,4,0.293,0.036,0.897,-4.481,114.033,7,0.475,0.652,0.0722
176,4Ro98RCK90oHqqSZUnTFq5,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,80,2493681,"dance pop,edm,pop,post-teen pop,tropical house",0.0,204502,4,0.22,0.0562,0.497,-5.484,106.023,6,0.542,0.874,0.0761
177,0Y4hwUppbGc8aIBmiTz30A,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,80,2493681,"dance pop,edm,pop,post-teen pop,tropical house",0.0,196552,4,0.0161,0.327,0.805,-4.594,92.958,9,0.908,0.636,0.0793
178,66xn6tB8s3l8uhj02OGneE,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,80,2493681,"dance pop,edm,pop,post-teen pop,tropical house",0.0,245453,4,0.0167,0.0331,0.787,-4.618,113.0,2,0.2,0.541,0.157
179,63MtMwfhxUvM2cyUNb5Iux,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,80,2493681,"dance pop,edm,pop,post-teen pop,tropical house",0.000129,192588,4,0.114,0.0454,0.759,-3.811,148.011,5,0.586,0.709,0.347
180,1OG4nxGMy72EklX2DwcN3Z,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,80,2493681,"dance pop,edm,pop,post-teen pop,tropical house",0.000143,188346,4,0.322,0.0769,0.68,-7.104,119.946,1,0.195,0.597,0.111
181,2syQ0f4SAQdzvlAewPl1DJ,2qxJFvFYMEDqd7ui6kSAcq,Zedd,86,3612108,"complextro,dance pop,edm,german techno,pop,post-teen pop,tropical house",1.76e-05,204583,4,0.027,0.0494,0.926,-3.511,108.018,1,0.54,0.718,0.0513
182,1Ddj6nkhUP3lHpLvDqPsvC,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,80,2493681,"dance pop,edm,pop,post-teen pop,tropical house",0.0,184476,4,0.609,0.059,0.394,-7.835,106.009,6,0.915,0.881,0.123
183,3LsNRAL1hRtl3gMTJz2NPN,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,85,1412764,"dance pop,edm,pop,tropical house",0.000265,183835,4,0.0656,0.139,0.922,-4.402,125.775,7,0.184,0.348,0.288
184,1wsLHgXJ4SKIfd5ePSX1hD,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,85,1412764,"dance pop,edm,pop,tropical house",0.0,193377,4,0.293,0.036,0.897,-4.481,114.033,7,0.475,0.652,0.0722
185,63MtMwfhxUvM2cyUNb5Iux,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,80,2493681,"dance pop,edm,pop,post-teen pop,tropical house",0.000129,192588,4,0.114,0.0454,0.759,-3.811,148.011,5,0.586,0.709,0.347
186,0SHVPx5dQaqBi1um98oWlf,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,80,2493681,"dance pop,edm,pop,post-teen pop,tropical house",0.000225,181314,4,0.023,0.0969,0.848,-3.613,191.984,0,0.511,0.648,0.0897
187,0Y4hwUppbGc8aIBmiTz30A,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,80,2493681,"dance pop,edm,pop,post-teen pop,tropical house",0.0,196552,4,0.0161,0.327,0.805,-4.594,92.958,9,0.908,0.636,0.0793
188,79Q74lyEC6GZD4xegwpZVR,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,80,2493681,"dance pop,edm,pop,post-teen pop,tropical house",1.43e-06,196401,4,0.622,0.0535,0.547,-8.43,118.059,5,0.312,0.714,0.148
189,2ZHSpSskzs566yYbUGegyX,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,80,2493681,"dance pop,edm,pop,post-teen pop,tropical house",0.0,211230,4,0.066,0.0807,0.87,-3.19,122.094,5,0.347,0.63,0.387
190,1ZbFMTay7JBEXZQVknYbuh,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,80,2493681,"dance pop,edm,pop,post-teen pop,tropical house",0.0,188573,4,0.431,0.135,0.465,-11.523,123.09,8,0.538,0.738,0.109
191,4A6NKrYlKuCjoKVprCejpp,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,80,2493681,"dance pop,edm,pop,post-teen pop,tropical house",0.0,215250,4,0.038,0.0675,0.698,-4.906,109.242,6,0.81,0.819,0.145
192,1OG4nxGMy72EklX2DwcN3Z,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,80,2493681,"dance pop,edm,pop,post-teen pop,tropical house",0.000143,188346,4,0.322,0.0769,0.68,-7.104,119.946,1,0.195,0.597,0.111
193,1xWH8zYtDeS9mW1JJG23VZ,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,96,20769301,"dance pop,pop,post-teen pop",1.47e-05,245667,4,0.375,0.15,0.485,-6.677,80.022,10,0.622,0.831,0.118
194,0v2LUO8oTHnkjQ8MmKuXyk,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,96,20769301,"dance pop,pop,post-teen pop",0.0,37640,5,0.942,0.0497,0.231,-6.217,168.685,1,0.429,0.336,0.188
195,4mLkiFppf8Xvem6BSY34qw,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,96,20769301,"dance pop,pop,post-teen pop",0.0,196360,4,0.0793,0.0528,0.759,-6.348,110.021,6,0.855,0.795,0.0805
196,0sdbFOyfgAhAhWq8DpzkaW,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,96,20769301,"dance pop,pop,post-teen pop",1.51e-05,228373,4,0.0122,0.18,0.547,-5.705,99.034,7,0.687,0.877,0.028
197,1xWH8zYtDeS9mW1JJG23VZ,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,96,20769301,"dance pop,pop,post-teen pop",1.47e-05,245667,4,0.375,0.15,0.485,-6.677,80.022,10,0.622,0.831,0.118
198,5OCJzvD7sykQEKHH7qAC3C,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,96,20769301,"dance pop,pop,post-teen pop",6e-05,197547,4,0.0233,0.0558,0.658,-5.934,145.031,1,0.268,0.602,0.237
199,0WdR2AyLW1Drd3OUdwezM0,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,96,20769301,"dance pop,pop,post-teen pop",0.0,172107,4,0.186,0.0431,0.614,-6.757,148.152,10,0.658,0.71,0.0974
200,4TZdeM7zelZGz6JPrXSEZ1,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,96,20769301,"dance pop,pop,post-teen pop",3.55e-06,202360,3,0.417,0.0292,0.412,-7.339,102.169,9,0.209,0.626,0.048
201,2meEiZKWkiN28gITzFwQo5,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,96,20769301,"dance pop,pop,post-teen pop",1.9e-06,244453,4,0.0162,0.107,0.734,-5.95,107.853,9,0.372,0.623,0.145
202,466s1BacUmiRdR3ISvNjyx,2gsggkzM5R49q6jpPvazou,Jessie J,76,5118858,"dance pop,pop,pop rap,post-teen pop,r&b",0.0,199320,4,0.283,0.0895,0.747,-4.446,149.974,0,0.7,0.703,0.396
203,6LQzYkmd8ADbKOOEVDnlG4,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,96,20769301,"dance pop,pop,post-teen pop",0.0,193987,4,0.5,0.24,0.842,-5.714,101.364,0,0.384,0.656,0.0787
204,3hgl7EQwTutSm6PESsB7gZ,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,96,20769301,"dance pop,pop,post-teen pop",0.0,233720,4,0.0453,0.262,0.631,-5.886,170.187,0,0.37,0.381,0.129
205,1bhUWB0zJMIKr9yVPrkEuI,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,93,36309228,pop,0.0,259550,3,0.779,0.0263,0.299,-7.365,94.992,8,0.356,0.587,0.123
206,1z6WtY7X4HQJvzxC4UgkSf,6vWDO969PvNqNYHIOW5v0m,Beyoncé,87,16516203,"dance pop,pop,post-teen pop,r&b",0.0,267413,4,0.0849,0.0887,0.748,-5.242,94.1,0,0.652,0.652,0.604
207,1z6WtY7X4HQJvzxC4UgkSf,6vWDO969PvNqNYHIOW5v0m,Beyoncé,87,16516203,"dance pop,pop,post-teen pop,r&b",0.0,267413,4,0.0849,0.0887,0.748,-5.242,94.1,0,0.652,0.652,0.604
208,42qh86p7TLXyumxSHn65kc,6vWDO969PvNqNYHIOW5v0m,Beyoncé,87,16516203,"dance pop,pop,post-teen pop,r&b",0.0,245480,4,0.0188,0.0506,0.593,-6.267,160.979,10,0.712,0.648,0.169
209,6JoIs4XLvBgjZOkKnyuPPv,6vWDO969PvNqNYHIOW5v0m,Beyoncé,87,16516203,"dance pop,pop,post-teen pop,r&b",0.0,293133,4,0.0289,0.0822,0.715,-5.481,124.04,4,0.551,0.799,0.339
210,3axkNosdVQLZiq1HakuGhc,6vWDO969PvNqNYHIOW5v0m,Beyoncé,87,16516203,"dance pop,pop,post-teen pop,r&b",0.0,212147,4,0.308,0.151,0.787,-5.73,167.349,5,0.699,0.665,0.219
211,5w18AsEMHsvH5ECzYm5lhI,6vWDO969PvNqNYHIOW5v0m,Beyoncé,87,16516203,"dance pop,pop,post-teen pop,r&b",0.051,118653,4,0.000703,0.233,0.975,-5.784,155.075,10,0.22,0.326,0.815
212,49FYlytm3dAAraYgpoJZux,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,91,28314598,"dance pop,pop,post-teen pop,r&b,urban contemporary",0.0,275987,4,0.00864,0.134,0.829,-4.603,174.028,1,0.575,0.583,0.0426
213,78TTtXnFQPzwqlbtbwqN0y,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,91,28314598,"dance pop,pop,post-teen pop,r&b,urban contemporary",0.0,188238,4,0.878,0.044,0.267,-5.668,205.888,2,0.326,0.576,0.119
214,0ByMNEPAPpOR5H69DVrTNy,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,91,28314598,"dance pop,pop,post-teen pop,r&b,urban contemporary",6.92e-05,267080,4,0.0336,0.0643,0.669,-5.582,122.668,6,0.542,0.835,0.0535
215,789CxjEOtO76BVD1A9yJQH,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,91,28314598,"dance pop,pop,post-teen pop,r&b,urban contemporary",6.12e-05,240707,4,0.945,0.0283,0.31,-10.164,111.893,9,0.125,0.621,0.117
216,5I4ugX74O2xadBXW6BYrAQ,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,91,28314598,"dance pop,pop,post-teen pop,r&b,urban contemporary",0.0,186467,3,0.336,0.0411,0.615,-5.203,94.414,3,0.332,0.683,0.0986
217,6XMmChMU62XILB1evGYwTw,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,91,28314598,"dance pop,pop,post-teen pop,r&b,urban contemporary",0.00288,235587,4,0.0556,0.0357,0.477,-5.223,114.946,9,0.188,0.415,0.307
218,4DoQqJvURKxrPjcskj0IwI,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,91,28314598,"dance pop,pop,post-teen pop,r&b,urban contemporary",0.0,191600,4,0.103,0.208,0.319,-8.093,110.789,5,0.295,0.698,0.0856
